area,year,adm,total,avg,mid,mid1,mid3,sd,cv
屏東縣潮州鎮,2003,9068,5831912,643,502,295,824,658.01,102.31
屏東縣潮州鎮,2004,9409,6218656,661,512,308,848,650.84,98.47
屏東縣潮州鎮,2005,9391,6380304,679,527,308,887,709.55,104.44
屏東縣潮州鎮,2006,9698,6593615,680,525,307,880,711.04,104.58
屏東縣潮州鎮,2007,10174,7051351,693,527,309,896,731.91,105.6
屏東縣潮州鎮,2008,10030,7043096,702,535,311,907,767.89,109.35
屏東縣潮州鎮,2009,9751,6374839,654,506,291,866,637.49,97.51
屏東縣潮州鎮,2010,9929,6551019,660,507,294,871,595.52,90.26
屏東縣潮州鎮,2011,10241,6962613,680,519,300,892,620.88,91.32
屏東縣潮州鎮,2012,11353,8406878,740,576,334,966,651.43,87.97
屏東縣潮州鎮,2013,11253,8189381,728,561,329,949,678,93.16
屏東縣潮州鎮,2014,11389,8499448,746,576,340,964,671.62,90
屏東縣潮州鎮,2015,11670,8722926,747,578,341,960,703.82,94.16
屏東縣潮州鎮,2016,11824,8896916,752,586,344,963,674.84,89.69
屏東縣東港鎮,2002,6451,3861892,599,472,298,747,520.38,86.93
屏東縣東港鎮,2003,6686,3977896,595,463,289,748,650.64,109.36
屏東縣東港鎮,2004,6774,4202296,620,478,299,763,605.96,97.68
屏東縣東港鎮,2005,6990,4441660,635,483,296,785,615.12,96.8
屏東縣東港鎮,2006,7029,4440950,632,481,296,783,605.21,95.79
屏東縣東港鎮,2007,6783,4570466,674,496,306,814,1232.01,182.84
屏東縣東港鎮,2008,7557,5001470,662,487,304,820,675.8,102.11
屏東縣東港鎮,2009,7583,4755861,627,472,289,777,614.68,98.01
屏東縣東港鎮,2010,7779,4988186,641,479,288,793,696.37,108.6
屏東縣東港鎮,2011,7975,5292215,664,494,301,818,661.25,99.65
屏東縣東港鎮,2012,8513,5983549,703,537,331,866,674.64,95.98
屏東縣東港鎮,2013,8497,5907529,695,521,317,860,861.56,123.92
屏東縣東港鎮,2014,8578,6047092,705,536,327,887,666.49,94.54
屏東縣東港鎮,2015,8708,6306121,724,551,338,903,697.54,96.32
屏東縣東港鎮,2016,8828,6415492,727,552,345,903,739.16,101.71
屏東縣恆春鎮,2002,4362,2460948,564,450,277,702,470.27,83.36
屏東縣恆春鎮,2003,4366,2486677,570,445,275,697,810.96,142.38
屏東縣恆春鎮,2004,4391,2572641,586,460,287,715,652.03,111.29
屏東縣恆春鎮,2005,4345,2747013,632,465,288,764,1600.46,253.15
屏東縣恆春鎮,2006,4331,2805447,648,471,294,779,1505.41,232.4
屏東縣恆春鎮,2007,4970,3175661,639,465,290,765,1321.32,206.79
屏東縣恆春鎮,2008,4548,3170092,697,491,302,797,2836.81,406.99
屏東縣恆春鎮,2009,4341,3213981,740,479,296,793,4959.97,669.92
屏東縣恆春鎮,2010,4390,3054806,696,482,297,804,2254.82,324.04
屏東縣恆春鎮,2011,4479,3357295,750,493,297,827,4093.48,546.12
屏東縣恆春鎮,2012,4828,3748841,776,511,310,862,3942.71,507.77
屏東縣恆春鎮,2013,4849,3656167,754,494,300,845,2863.29,379.74
屏東縣恆春鎮,2014,4910,4984618,1015,513,310,861,17774.24,1750.82
屏東縣恆春鎮,2015,4861,3659424,753,520,321,880,2214,294.1
屏東縣恆春鎮,2016,4826,3538982,733,525,331,863,2004.34,273.33
屏東縣萬丹鄉,2002,7683,4446379,579,472,284,759,435.24,75.21
屏東縣萬丹鄉,2003,7662,4548666,594,479,294,772,477.74,80.47
屏東縣萬丹鄉,2004,7902,4866709,616,490,300,793,490.14,79.58
屏東縣萬丹鄉,2005,7970,5094235,639,497,304,814,539.09,84.34
屏東縣萬丹鄉,2006,8019,5194878,648,496,305,825,579.46,89.45
屏東縣萬丹鄉,2007,6546,4303218,657,511,311,843,551.38,83.87
屏東縣萬丹鄉,2008,8446,5652547,669,512,313,850,583.24,87.15
屏東縣萬丹鄉,2009,8115,5133604,633,495,303,814,541.19,85.55
屏東縣萬丹鄉,2010,8286,5460860,659,509,309,834,612.48,92.93
屏東縣萬丹鄉,2011,8533,5852927,686,521,316,857,630.87,91.98
屏東縣萬丹鄉,2012,9373,6705784,715,556,339,901,618.03,86.38
屏東縣萬丹鄉,2013,9352,6540803,699,546,324,891,592.62,84.73
屏東縣萬丹鄉,2014,9601,6849158,713,550,331,902,665.45,93.28
屏東縣萬丹鄉,2015,9591,6955814,725,564,344,923,612.97,84.52
屏東縣萬丹鄉,2016,9747,7069036,725,570,343,914,611.62,84.33
屏東縣長治鄉,2002,4558,2847024,625,512,306,834,494.17,79.11
屏東縣長治鄉,2003,4672,2981793,638,523,313,854,474.03,74.27
屏東縣長治鄉,2004,4766,3143965,660,530,325,866,510.6,77.4
屏東縣長治鄉,2005,4891,3293080,673,531,321,884,536.19,79.64
屏東縣長治鄉,2006,4935,3324935,674,531,322,880,533.46,79.18
屏東縣長治鄉,2007,3777,2515776,666,529,315,852,561.51,84.3
屏東縣長治鄉,2008,5176,3589979,694,530,327,901,578.82,83.45
屏東縣長治鄉,2009,5021,3303247,658,509,316,863,528.01,80.26
屏東縣長治鄉,2010,5162,3472549,673,520,310,877,575.68,85.58
屏東縣長治鄉,2011,5217,3655539,701,538,324,920,589.57,84.14
屏東縣長治鄉,2012,5933,4390552,740,579,350,952,602.02,81.35
屏東縣長治鄉,2013,5910,4328041,732,570,339,943,601.99,82.2
屏東縣長治鄉,2014,6051,4504772,744,582,348,958,614.05,82.48
屏東縣長治鄉,2015,6159,4691702,762,599,352,978,630.81,82.81
屏東縣長治鄉,2016,6274,4812873,767,598,364,972,752.03,98.03
屏東縣麟洛鄉,2002,2167,1397871,645,540,329,854,470.03,72.86
屏東縣麟洛鄉,2003,2108,1372905,651,537,321,860,500.38,76.83
屏東縣麟洛鄉,2004,2156,1465145,680,556,338,890,551.56,81.16
屏東縣麟洛鄉,2005,2223,1513257,681,553,322,876,525.97,77.27
屏東縣麟洛鄉,2006,2200,1501077,682,551,333,885,510.28,74.79
屏東縣麟洛鄉,2007,2052,1373401,669,535,318,866,530.48,79.26
屏東縣麟洛鄉,2008,2254,1630554,723,570,344,913,598.54,82.74
屏東縣麟洛鄉,2009,2211,1491372,675,545,325,876,535.77,79.43
屏東縣麟洛鄉,2010,2282,1585391,695,549,320,891,619.49,89.17
屏東縣麟洛鄉,2011,2273,1636298,720,561,334,931,609.68,84.69
屏東縣麟洛鄉,2012,2576,1910357,742,587,352,961,659.35,88.91
屏東縣麟洛鄉,2013,2574,1873005,728,579,349,947,590.38,81.13
屏東縣麟洛鄉,2014,2636,1969805,747,588,347,944,682.22,91.29
屏東縣麟洛鄉,2015,2624,1996632,761,605,359,983,614.9,80.81
屏東縣麟洛鄉,2016,2641,2041725,773,610,370,978,666.51,86.21
屏東縣九如鄉,2002,3007,1759751,585,459,281,731,1159.16,198.07
屏東縣九如鄉,2003,3017,1696413,562,456,279,739,431.59,76.76
屏東縣九如鄉,2004,3053,1772829,581,464,299,737,510.12,87.85
屏東縣九如鄉,2005,3112,1813856,583,451,284,763,466.53,80.04
屏東縣九如鄉,2006,3114,1856234,596,462,295,767,496.58,83.31
屏東縣九如鄉,2007,2426,1476797,609,470,292,780,497.88,81.79
屏東縣九如鄉,2008,3254,2025941,623,484,308,773,604.85,97.15
屏東縣九如鄉,2009,3134,1834085,585,470,298,743,473.95,80.99
屏東縣九如鄉,2010,3258,1946854,598,476,300,760,481.53,80.58
屏東縣九如鄉,2011,3286,2087276,635,500,311,806,540.06,85.02
屏東縣九如鄉,2012,3703,2454225,663,521,320,852,568.28,85.74
屏東縣九如鄉,2013,3649,2387790,654,517,315,838,565.83,86.47
屏東縣九如鄉,2014,3739,2496749,668,535,320,853,640.46,95.91
屏東縣九如鄉,2015,3751,2552151,680,543,331,865,668.32,98.23
屏東縣九如鄉,2016,3778,2581049,683,552,343,873,559.19,81.85
屏東縣里港鄉,2002,3478,2028871,583,463,283,765,474.72,81.38
屏東縣里港鄉,2003,3483,2001768,575,471,288,755,461.81,80.35
屏東縣里港鄉,2004,3590,2158058,601,480,298,765,525.22,87.37
屏東縣里港鄉,2005,3621,2275384,628,488,300,805,600.01,95.48
屏東縣里港鄉,2006,3622,2288482,632,493,297,821,593.24,93.89
屏東縣里港鄉,2007,2845,1872444,658,506,301,852,604.64,91.87
屏東縣里港鄉,2008,3759,2454210,653,497,303,832,671.58,102.86
屏東縣里港鄉,2009,3525,2162400,613,479,292,791,515.73,84.07
屏東縣里港鄉,2010,3657,2300371,629,479,298,799,603.05,95.87
屏東縣里港鄉,2011,3783,2436750,644,491,297,817,573.15,88.98
屏東縣里港鄉,2012,4332,2976711,687,535,325,880,623.67,90.76
屏東縣里港鄉,2013,4364,2995572,686,533,324,881,653.23,95.16
屏東縣里港鄉,2014,4616,3214754,696,545,324,894,669.33,96.11
屏東縣里港鄉,2015,4643,3361047,724,567,346,916,741.94,102.49
屏東縣里港鄉,2016,4702,3388997,721,569,343,910,803.52,111.48
屏東縣鹽埔鄉,2002,3229,1774487,550,453,290,728,396.02,72.06
屏東縣鹽埔鄉,2003,3242,1802571,556,457,293,732,411.74,74.05
屏東縣鹽埔鄉,2004,3348,1898204,567,469,300,740,417.15,73.58
屏東縣鹽埔鄉,2005,3423,2006391,586,473,294,747,461.75,78.78
屏東縣鹽埔鄉,2006,3441,2024538,588,468,296,763,455.3,77.39
屏東縣鹽埔鄉,2007,2138,1353658,633,502,314,810,533.57,84.27
屏東縣鹽埔鄉,2008,3477,2122016,610,488,305,775,485.54,79.56
屏東縣鹽埔鄉,2009,3330,1969757,592,473,302,762,449.83,76.05
屏東縣鹽埔鄉,2010,3445,2063198,599,476,300,774,462.28,77.19
屏東縣鹽埔鄉,2011,3518,2223492,632,498,309,816,511.02,80.85
屏東縣鹽埔鄉,2012,3999,2568239,642,518,320,820,495.38,77.14
屏東縣鹽埔鄉,2013,4001,2574754,644,517,318,820,501.59,77.94
屏東縣鹽埔鄉,2014,4102,2695438,657,530,327,829,512.3,77.96
屏東縣鹽埔鄉,2015,4058,2715547,669,542,340,834,512.87,76.64
屏東縣鹽埔鄉,2016,4133,2748948,665,534,331,836,554.51,83.37
屏東縣高樹鄉,2002,3186,1768646,555,444,283,681,604.16,108.83
屏東縣高樹鄉,2003,3062,1685695,551,441,290,681,607.99,110.44
屏東縣高樹鄉,2004,3223,1920154,596,456,295,684,1259.54,211.42
屏東縣高樹鄉,2005,3152,1897606,602,455,291,708,1124.68,186.81
屏東縣高樹鄉,2006,3004,1786223,595,461,301,712,546.59,91.92
屏東縣高樹鄉,2007,1990,1239159,623,476,285,748,699.61,112.35
屏東縣高樹鄉,2008,3036,1883478,620,473,297,748,779.96,125.72
屏東縣高樹鄉,2009,2905,1742770,600,458,286,723,1023.32,170.58
屏東縣高樹鄉,2010,2888,1762060,610,472,284,745,630.95,103.41
屏東縣高樹鄉,2011,2853,1811528,635,482,311,749,647.71,102.01
屏東縣高樹鄉,2012,3148,2027595,644,502,311,780,606.9,94.23
屏東縣高樹鄉,2013,3087,1964122,636,492,302,787,609.6,95.81
屏東縣高樹鄉,2014,3140,2075614,661,502,307,784,730.88,110.57
屏東縣高樹鄉,2015,3179,2069394,651,503,310,795,640.38,98.37
屏東縣高樹鄉,2016,3202,2097158,655,514,315,795,679.84,103.8
屏東縣萬巒鄉,2002,3272,1853667,567,463,286,740,432.76,76.39
屏東縣萬巒鄉,2003,3219,1800389,559,461,284,723,414.62,74.13
屏東縣萬巒鄉,2004,3332,1961362,589,469,287,748,496.44,84.34
屏東縣萬巒鄉,2005,3184,1951257,613,484,290,779,536.79,87.59
屏東縣萬巒鄉,2006,3148,1928175,613,486,294,790,511.27,83.47
屏東縣萬巒鄉,2007,3242,2029359,626,478,297,794,536.83,85.76
屏東縣萬巒鄉,2008,3163,2024984,640,491,300,798,602.78,94.15
屏東縣萬巒鄉,2009,2988,1845792,618,481,297,778,539.56,87.34
屏東縣萬巒鄉,2010,3075,1927621,627,487,294,779,542.95,86.61
屏東縣萬巒鄉,2011,3071,2010170,655,507,303,821,579.25,88.49
屏東縣萬巒鄉,2012,3448,2344052,680,534,333,837,578.8,85.14
屏東縣萬巒鄉,2013,3383,2297109,679,525,326,843,669.13,98.54
屏東縣萬巒鄉,2014,3406,2407468,707,540,334,867,746.92,105.67
屏東縣萬巒鄉,2015,3474,2434340,701,549,334,866,636.92,90.89
屏東縣萬巒鄉,2016,3519,2498442,710,551,342,872,657.93,92.67
屏東縣內埔鄉,2002,8959,5478100,611,495,302,803,521.1,85.22
屏東縣內埔鄉,2003,8993,5493773,611,490,302,796,525.9,86.09
屏東縣內埔鄉,2004,9298,5903501,635,504,316,808,598.65,94.29
屏東縣內埔鄉,2005,9287,6054606,652,510,311,838,535.67,82.17
屏東縣內埔鄉,2006,9203,6034715,656,516,308,850,542.11,82.67
屏東縣內埔鄉,2007,9362,6281714,671,521,321,856,555.94,82.85
屏東縣內埔鄉,2008,9307,6352758,683,528,321,882,567.14,83.09
屏東縣內埔鄉,2009,8981,5767322,642,505,312,834,520.19,81.01
屏東縣內埔鄉,2010,9124,5965156,654,512,313,843,546.66,83.61
屏東縣內埔鄉,2011,9351,6213146,664,519,316,863,551.87,83.06
屏東縣內埔鄉,2012,10451,7281863,697,558,344,900,545.77,78.33
屏東縣內埔鄉,2013,10304,7070678,686,550,336,892,538.29,78.44
屏東縣內埔鄉,2014,10359,7264031,701,563,345,908,549.13,78.31
屏東縣內埔鄉,2015,10513,7411789,705,565,341,919,567.26,80.46
屏東縣內埔鄉,2016,10742,7564181,704,562,345,909,567.2,80.55
屏東縣竹田鄉,2002,2986,1779865,596,502,307,776,421.13,70.65
屏東縣竹田鄉,2003,3023,1783280,590,493,293,779,446.99,75.77
屏東縣竹田鄉,2004,3100,1949710,629,507,315,799,608.37,96.73
屏東縣竹田鄉,2005,3129,1988867,636,508,306,809,512.22,80.59
屏東縣竹田鄉,2006,3081,1965426,638,512,305,824,506.75,79.44
屏東縣竹田鄉,2007,3107,2046293,659,516,316,839,533.37,80.98
屏東縣竹田鄉,2008,3018,2039559,676,526,321,864,576.29,85.28
屏東縣竹田鄉,2009,2917,1837304,630,497,304,812,505.33,80.23
屏東縣竹田鄉,2010,3030,1914209,632,497,301,818,529.12,83.76
屏東縣竹田鄉,2011,3099,2075470,670,523,312,844,616.45,92.05
屏東縣竹田鄉,2012,3418,2407363,704,562,343,873,902.26,128.1
屏東縣竹田鄉,2013,3322,2315664,697,559,343,885,632.9,90.79
屏東縣竹田鄉,2014,3357,2387466,711,574,348,910,674.63,94.86
屏東縣竹田鄉,2015,3410,2429231,712,571,347,892,744.89,104.56
屏東縣竹田鄉,2016,3395,2404785,708,576,346,891,638.73,90.17
屏東縣新埤鄉,2002,1764,898129,509,414,241,668,450.46,88.47
屏東縣新埤鄉,2003,1764,904991,513,415,252,661,447.23,87.17
屏東縣新埤鄉,2004,1771,920998,520,424,250,671,431.74,83.02
屏東縣新埤鄉,2005,1673,914366,547,445,260,688,451.22,82.56
屏東縣新埤鄉,2006,1583,883336,558,445,275,702,469.22,84.09
屏東縣新埤鄉,2007,1506,897883,596,469,293,754,517.08,86.73
屏東縣新埤鄉,2008,1509,882764,585,467,289,742,493.29,84.32
屏東縣新埤鄉,2009,1418,811578,572,457,286,737,465.12,81.27
屏東縣新埤鄉,2010,1464,840825,574,456,280,743,467.96,81.48
屏東縣新埤鄉,2011,1461,875340,599,491,303,770,481.58,80.38
屏東縣新埤鄉,2012,1587,992360,625,518,319,805,484.73,77.52
屏東縣新埤鄉,2013,1529,938057,614,500,312,784,477.05,77.76
屏東縣新埤鄉,2014,1504,976693,649,528,327,808,540.07,83.16
屏東縣新埤鄉,2015,1513,1000225,661,528,334,835,541.31,81.88
屏東縣新埤鄉,2016,1543,1020026,661,533,332,848,518.29,78.4
屏東縣枋寮鄉,2002,3666,2031141,554,459,285,719,413.95,74.71
屏東縣枋寮鄉,2003,3648,2031974,557,454,290,708,451.65,81.09
屏東縣枋寮鄉,2004,3825,2178492,570,455,290,727,473.35,83.11
屏東縣枋寮鄉,2005,3671,2153723,587,470,290,756,479.52,81.73
屏東縣枋寮鄉,2006,3668,2164618,590,471,298,765,454.88,77.08
屏東縣枋寮鄉,2007,3768,2275887,604,472,305,767,482.48,79.88
屏東縣枋寮鄉,2008,3721,2291456,616,489,316,786,499.8,81.16
屏東縣枋寮鄉,2009,3609,2135882,592,469,302,762,477.74,80.72
屏東縣枋寮鄉,2010,3668,2218907,605,478,301,768,521.03,86.13
屏東縣枋寮鄉,2011,3679,2319500,630,499,311,797,538.77,85.46
屏東縣枋寮鄉,2012,4008,2654903,662,531,336,840,529.27,79.9
屏東縣枋寮鄉,2013,3958,2563037,648,514,324,820,553.01,85.4
屏東縣枋寮鄉,2014,3908,2650807,678,543,343,857,553.27,81.57
屏東縣枋寮鄉,2015,3923,2682740,684,553,337,871,557.34,81.5
屏東縣枋寮鄉,2016,3928,2675975,681,548,347,865,540.48,79.34
屏東縣新園鄉,2002,5533,3279366,593,482,304,753,812.32,137.06
屏東縣新園鄉,2003,5535,3250136,587,473,305,752,473.34,80.61
屏東縣新園鄉,2004,5682,3436654,605,479,307,767,522.97,86.47
屏東縣新園鄉,2005,5715,3631755,635,491,311,796,725.1,114.1
屏東縣新園鄉,2006,5689,3580745,629,491,314,801,537.74,85.43
屏東縣新園鄉,2007,5530,3587296,649,500,319,812,601.72,92.76
屏東縣新園鄉,2008,6040,3947055,653,497,318,809,851.06,130.23
屏東縣新園鄉,2009,5802,3576585,616,483,310,782,520.4,84.42
屏東縣新園鄉,2010,5934,3739594,630,489,312,792,520.2,82.55
屏東縣新園鄉,2011,6054,3974614,657,506,320,812,576.98,87.88
屏東縣新園鄉,2012,6583,4460847,678,535,338,845,561.59,82.87
屏東縣新園鄉,2013,6403,4270054,667,524,330,835,549.89,82.46
屏東縣新園鄉,2014,6371,4411798,692,546,344,870,574.58,82.97
屏東縣新園鄉,2015,6457,4472549,693,545,351,866,577.32,83.35
屏東縣新園鄉,2016,6486,4494448,693,545,351,865,578.99,83.55
屏東縣崁頂鄉,2002,2052,1212516,591,498,300,788,487.35,82.48
屏東縣崁頂鄉,2003,2044,1227547,601,496,295,778,824.91,137.36
屏東縣崁頂鄉,2004,2107,1283967,609,500,309,795,492.82,80.87
屏東縣崁頂鄉,2005,2147,1358546,633,510,304,822,545.32,86.18
屏東縣崁頂鄉,2006,2098,1328213,633,507,305,839,475.36,75.09
屏東縣崁頂鄉,2007,2177,1420050,652,508,313,848,681.58,104.49
屏東縣崁頂鄉,2008,2275,1465319,644,501,306,840,571.09,88.66
屏東縣崁頂鄉,2009,2213,1379798,623,497,300,813,549.04,88.06
屏東縣崁頂鄉,2010,2333,1451369,622,492,291,822,500.89,80.52
屏東縣崁頂鄉,2011,2402,1541016,642,500,300,848,529.53,82.54
屏東縣崁頂鄉,2012,2595,1771030,682,546,330,888,532.65,78.05
屏東縣崁頂鄉,2013,2569,1712548,667,536,323,871,512.43,76.87
屏東縣崁頂鄉,2014,2583,1786954,692,558,342,888,540.31,78.1
屏東縣崁頂鄉,2015,2604,1842962,708,567,351,904,565.39,79.89
屏東縣崁頂鄉,2016,2663,1824561,685,544,340,855,565.49,82.53
屏東縣林邊鄉,2002,2914,1717819,590,486,300,766,446.32,75.71
屏東縣林邊鄉,2003,2886,1701481,590,482,298,774,463.17,78.56
屏東縣林邊鄉,2004,2941,1765888,600,486,301,780,464.32,77.33
屏東縣林邊鄉,2005,2892,1777400,615,491,307,805,464.4,75.56
屏東縣林邊鄉,2006,2908,1804908,621,494,301,812,472.45,76.12
屏東縣林邊鄉,2007,2944,1853382,630,493,311,817,491.53,78.08
屏東縣林邊鄉,2008,2982,1918163,643,506,317,825,518.71,80.64
屏東縣林邊鄉,2009,2890,1781146,616,497,306,806,469.97,76.25
屏東縣林邊鄉,2010,2966,1881405,634,504,303,823,523.59,82.54
屏東縣林邊鄉,2011,2968,1935981,652,515,315,833,547.27,83.9
屏東縣林邊鄉,2012,3247,2227166,686,547,333,893,567.74,82.77
屏東縣林邊鄉,2013,3184,2141127,672,537,328,867,549.24,81.68
屏東縣林邊鄉,2014,3162,2207744,698,558,347,886,598.86,85.77
屏東縣林邊鄉,2015,3229,2224641,689,548,347,894,538.06,78.1
屏東縣林邊鄉,2016,3188,2243158,704,555,345,883,742.92,105.58
屏東縣南州鄉,2002,2021,1244208,616,514,308,812,479.72,77.92
屏東縣南州鄉,2003,1991,1218612,612,500,305,810,447.22,73.07
屏東縣南州鄉,2004,1960,1259086,642,499,314,829,507.91,79.07
屏東縣南州鄉,2005,1883,1287783,684,521,326,874,591.7,86.52
屏東縣南州鄉,2006,1904,1262522,663,506,319,868,560.76,84.57
屏東縣南州鄉,2007,1958,1313717,671,519,320,873,586.07,87.35
屏東縣南州鄉,2008,1957,1333259,681,526,329,879,618.98,90.86
屏東縣南州鄉,2009,1860,1179324,634,508,321,840,470.95,74.28
屏東縣南州鄉,2010,1900,1231498,648,515,312,842,527.07,81.32
屏東縣南州鄉,2011,1917,1267593,661,520,323,851,525.08,79.41
屏東縣南州鄉,2012,2046,1399494,684,546,341,886,530.05,77.49
屏東縣南州鄉,2013,2026,1371022,677,531,331,876,517.92,76.53
屏東縣南州鄉,2014,2026,1435372,708,561,345,906,604.53,85.33
屏東縣南州鄉,2015,2030,1455850,717,568,359,926,656.16,91.49
屏東縣南州鄉,2016,2037,1459556,717,568,360,901,570.54,79.63
屏東縣佳冬鄉,2002,2722,1545358,568,476,300,739,443,78.03
屏東縣佳冬鄉,2003,2794,1591376,570,474,303,730,456.62,80.17
屏東縣佳冬鄉,2004,2935,1706242,581,480,304,738,476.68,82
屏東縣佳冬鄉,2005,2798,1711465,612,500,318,776,492.47,80.51
屏東縣佳冬鄉,2006,2804,1697825,606,490,313,769,496.83,82.05
屏東縣佳冬鄉,2007,2868,1780061,621,500,316,780,518.62,83.56
屏東縣佳冬鄉,2008,2846,1802888,633,504,320,788,545.82,86.16
屏東縣佳冬鄉,2009,2681,1721726,642,487,312,777,1920.19,299
屏東縣佳冬鄉,2010,2759,1689267,612,498,314,780,493.6,80.62
屏東縣佳冬鄉,2011,2777,1755893,632,510,317,788,532.82,84.27
屏東縣佳冬鄉,2012,3055,1977573,647,521,329,802,554.16,85.61
屏東縣佳冬鄉,2013,2975,1908486,642,514,322,806,536.47,83.63
屏東縣佳冬鄉,2014,3019,2023785,670,532,343,835,852.54,127.18
屏東縣佳冬鄉,2015,2998,2037280,680,544,351,840,630.27,92.75
屏東縣佳冬鄉,2016,3060,2051598,670,546,357,824,536.04,79.95
屏東縣琉球鄉,2002,1291,675019,523,418,270,646,412.03,78.8
屏東縣琉球鄉,2003,1298,691020,532,415,265,670,433.31,81.39
屏東縣琉球鄉,2004,1330,734279,552,436,287,688,444.51,80.51
屏東縣琉球鄉,2005,1373,783416,571,439,289,690,503.52,88.25
屏東縣琉球鄉,2006,1293,760284,588,461,289,717,531.8,90.44
屏東縣琉球鄉,2007,1379,826531,599,463,304,717,546.91,91.25
屏東縣琉球鄉,2008,1469,856862,583,449,284,711,515.75,88.42
屏東縣琉球鄉,2009,1397,793551,568,443,282,704,459.03,80.81
屏東縣琉球鄉,2010,1407,822968,585,467,292,734,481.81,82.37
